,raw_text,clean_text
108623,"@zoziekins it was weird to put it simply. i had eaten a wonderful lunch, and then got it back up  booo. i feel good now. very weird.","it was weird to put it simply. i had eaten a wonderful lunch, and then got it back up booo. i feel good now. very weird."
108624,@staaceeyy I didn't see you either,i didn't see you either
108625,It's Sunday. Tomorrow's Monday. That means school. The beginning of a new block. 4 weeks of madness.,it's sunday. tomorrow's monday. that means school. the beginning of a new block. 4 weeks of madness.
108626,CRINGE Fainted whilst lending my gardening skills and got send home  lack of breakfast and/or sleep suspected reasons!,cringe fainted whilst lending my gardening skills and got send home lack of breakfast and or sleep suspected reasons!
108627,@Starchigga i don't know! my stomach hurts,i don't know! my stomach hurts
108628,i woke up without a hangover... now i've got one  not fair!,i woke up without a hangover... now i've got one not fair!
108629,"Only two more levels of TR:Underworld to go plus the Lara's Shadow DLC, think I'll miss it a bit once I'm done  It's pretty good","only two more levels of tr underworld to go plus the lara's shadow dlc, think i'll miss it a bit once i'm done it's pretty good"
108630,I think I'm sick,i think i'm sick
108631,Back is the states! Vacation is over  Now time for customs and then the looong drive back to Kennesaw from Tampa.,back is the states! vacation is over now time for customs and then the looong drive back to kennesaw from tampa.
108632,Sigh my big party is tonight and I'm not feeling well  http://myloc.me/11T5,sigh my big party is tonight and i'm not feeling well
108633,trying to fix the feeds.,trying to fix the feeds.
108634,Poor Darren works too hard,poor darren works too hard
108635,"Bummer, I had over 50 Six Word Saturday entries.  Until I had to delete a couple bc there were no six words.","bummer, i had over 50 six word saturday entries. until i had to delete a couple bc there were no six words."
108636,"@gfalcone601 heyaaa, have you seen that link me and @chloemcfly keep sending you? you dont seem to be replying  its the pic! x","heyaaa, have you seen that link me and keep sending you? you dont seem to be replying its the pic! x"
108637,@Shaun_R But me don't have any dual-layer DVD-Rs  You want to know why I can't do the partition way ATM? -  http://twitpic.com/5ctiw,but me don't have any dual-layer dvd-rs you want to know why i can't do the partition way atm? -
108638,I think the male Russian host just yelled at me to get on the fucking ground and tell him where I keep my goats.  #eurovision,i think the male russian host just yelled at me to get on the fucking ground and tell him where i keep my goats. eurovision
108639,@PicSeshu So sorry to hear that!! I realise that's coming to me too and so many more people I know have lost grandparents this year,so sorry to hear that!! i realise that's coming to me too and so many more people i know have lost grandparents this year
108640,oh shoot.. purefoods lost!,oh shoot.. purefoods lost!
108641,"Finish line so far away  wind picking up aswell.at a guess,6 miles left  http://bit.ly/KVjac","finish line so far away wind picking up aswell.at a guess,6 miles left"
108642,Cant be bothered to revise for maths exams in 2 weeks but have to  My degree depends on it. Back in three hours on my next break!,cant be bothered to revise for maths exams in 2 weeks but have to my degree depends on it. back in three hours on my next break!
108643,UGH-dental emergency and only an appointment for next week!,ugh-dental emergency and only an appointment for next week!
108644,"sad to see my mom go this morning.  Then, KidStuf auditions!","sad to see my mom go this morning. then, kidstuf auditions!"
108645,AWWWW - My baby sister vomited again,awwww - my baby sister vomited again
108646,up. Not even remotely at 'em. Need coffee. Oh &amp; I'm singing this morning so I need to figure out how to get rid of this headache.  #fb,up. not even remotely at 'em. need coffee. oh amp i'm singing this morning so i need to figure out how to get rid of this headache. fb
108647,@technotetris  i g2g but all the pics on my myspace with me in it,i g2g but all the pics on my myspace with me in it
108648,Sunday is here again.... why do the weekends go do fast,sunday is here again.... why do the weekends go do fast
108649,"Morning All, All Day Revision For Me, Exam Tomorrow","morning all, all day revision for me, exam tomorrow"
108650,Someone somewhere didn't like Light Up http://bit.ly/Rudq6,someone somewhere didn't like light up
108651,@kricket_rc234 I should totally hang out with you guys more! I didn't even see Archucook close up in person. UGH,i should totally hang out with you guys more! i didn't even see archucook close up in person. ugh
108652,@JennaIsWriting I am confused  she goes against everything I stand for - good music and pants - but I like her!,i am confused she goes against everything i stand for - good music and pants - but i like her!
108653,@geezerbird chance would be a fine thing,chance would be a fine thing
108654,@roofer_on_fire Psh first off dad makes em better second off i dont have any pancake mix  thirdly im not actually a pancake fan,psh first off dad makes em better second off i dont have any pancake mix thirdly im not actually a pancake fan
108655,"Israel... not bad, reminds me a bit of ABBA. have to say I'm gutted that Graham Norton is not doing our Eurovision commentary here","israel... not bad, reminds me a bit of abba. have to say i'm gutted that graham norton is not doing our eurovision commentary here"
108656,@leighblackall I know you told me how to upload images into wikieducator but I have completely forgotten everything you told me,i know you told me how to upload images into wikieducator but i have completely forgotten everything you told me
108657,up freaking early,up freaking early
108658,Finally teed it up for the 1st time this year - no time at all  managed to throw up a 75 with 27 putts and have not hit a ball for 3 wks,finally teed it up for the 1st time this year - no time at all managed to throw up a 75 with 27 putts and have not hit a ball for 3 wks
108659,"Just cleaned my balcony for the summer... wow, it's much better now, but where have all the flowers gone?  Must get new ones...","just cleaned my balcony for the summer... wow, it's much better now, but where have all the flowers gone? must get new ones..."
108660,Spending the majority of today reading 'Birdsong' for my English Literature exam on Wednesday.,spending the majority of today reading 'birdsong' for my english literature exam on wednesday.
108661,@ home!!! Showered and now with Lappie in bed and eating anti-flu drops....my lungs are doing auw,home!!! showered and now with lappie in bed and eating anti-flu drops....my lungs are doing auw
108662,"@JamieLeSouef Yes, it's the same IP","yes, it's the same ip"
108663,"@danger_skies i didn't get to visit  i'm gonna visit the house though, whether you want me to or not ;)","i didn't get to visit i'm gonna visit the house though, whether you want me to or not"
108664,@kzamri havent had time  was rushing throughout the day. Looks like it'll have to wait for a true taste test.,havent had time was rushing throughout the day. looks like it'll have to wait for a true taste test.
108665,@becky_mcr_ninja same same  are u keeping the cliffhanger ending?,same same are u keeping the cliffhanger ending?
108666,I hope I made the cabonara right... I got it wrong last time and it tasted like shit,i hope i made the cabonara right... i got it wrong last time and it tasted like shit
108667,wanna play SOCCER but its raining,wanna play soccer but its raining
108668,@_sophielouise i don't get whats going on sophie  hahaha i'l work it out eventually,i don't get whats going on sophie hahaha i'l work it out eventually
108669,why do people think that because they have a camera it makes them a photographer?  its taken me 4 years to DARE to call myself that  #fb,why do people think that because they have a camera it makes them a photographer? its taken me 4 years to dare to call myself that fb
108670,@xRawrLexxiex of what ? im so left out,of what ? im so left out
108671,"day 4 in hospital, times are bad, made me miss first exam   vists from my babe soon though !!","day 4 in hospital, times are bad, made me miss first exam vists from my babe soon though !!"
108672,"cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu","cant afford to see angels and demons, so i watched it for free"
108673,I want mac and cheese.  But GOOD mac and cheese. Not the crap I make.,i want mac and cheese. but good mac and cheese. not the crap i make.
108674,"@HI1984 Yeah 9a7 I know that song,see I told you my memory isn't working like it used to","yeah 9a7 i know that song,see i told you my memory isn't working like it used to"
108675,@SuperJerry I don't use anything..I'm so over the internet,i don't use anything..i'm so over the internet
108676,Oh great the last twit got owned.,oh great the last twit got owned.
108677,@myfabolouslife i wish i was n miami for memorial day weekend!,i wish i was n miami for memorial day weekend!
108678,@caitlin6694 its redoing our coursework and she's told me what to do just not where. And the dictionarys aren't helping,its redoing our coursework and she's told me what to do just not where. and the dictionarys aren't helping
108679,getting a little lonely tucking myself in at night,getting a little lonely tucking myself in at night
108680,"An immature post-it wedding and a cliffhanger with two people I don't care about. No, I didn't really like the season finale of Grey's.","an immature post-it wedding and a cliffhanger with two people i don't care about. no, i didn't really like the season finale of grey's."
108681,is ill despite the zillions of antibodies that (as she now knows after studying biology for ca. 2429 hours) whizz about in her body. fail,is ill despite the zillions of antibodies that as she now knows after studying biology for ca. 2429 hours whizz about in her body. fail
108682,laundry and west wing.  only 10 more episodes ever...,laundry and west wing. only 10 more episodes ever...
108683,"Back to work now, eurgh, now I think about it, electromagnetism is my least favourite topic covered this year.","back to work now, eurgh, now i think about it, electromagnetism is my least favourite topic covered this year."
108684,Heey ! so bord campin was like wtf ? it was raining all the time  love  ya all xxo,heey ! so bord campin was like wtf ? it was raining all the time love ya all xxo
108685,is starting to worry that you've forgotten your promise.,is starting to worry that you've forgotten your promise.
108686,just woke up and I have a sore throat,just woke up and i have a sore throat
108687,what's happening to me? amfffff.,what's happening to me? amfffff.
108688,I can't wait  !!!!!!!!!!!!!!!!!,i can't wait !!!!!!!!!!!!!!!!!
108689,i really should be asleep,i really should be asleep
108690,Hate whn my doc is right. On 5/12 @drsadrieh said +4wks til foot norm. I lafd. 2 days hvy walkng &amp; swollen beynd shoes. Cabs today then.,hate whn my doc is right. on 5 12 said 4wks til foot norm. i lafd. 2 days hvy walkng amp swollen beynd shoes. cabs today then.
108691,He's on his way back to Keningau.. Hopefully he will reach there safely.. I feel very worried now..,he's on his way back to keningau.. hopefully he will reach there safely.. i feel very worried now..
108692,"oh god, my head is soo sore! its killerr &gt;_&lt;..plus i feel sick!","oh god, my head is soo sore! its killerr gt lt ..plus i feel sick!"
108693,ah twitter won't let me upload pic  Try later...,ah twitter won't let me upload pic try later...
108694,has been driven indoors - away from her bedding plants - by the rain,has been driven indoors - away from her bedding plants - by the rain
108695,It's too early... Working then sleeping then working. All day till 8am tomorrow,it's too early... working then sleeping then working. all day till 8am tomorrow
108696,Just got up and am getting ready to do some work,just got up and am getting ready to do some work
108697,My fish is deid. Oh dear  That bowl really was a death trap.,my fish is deid. oh dear that bowl really was a death trap.
108698,He's on his way back to Keningau.. Hopefully he will reach there safely.. I feel really  worried now..,he's on his way back to keningau.. hopefully he will reach there safely.. i feel really worried now..
108699,New York bound without coffee.... American airlines is a pain when you have three bags,new york bound without coffee.... american airlines is a pain when you have three bags
108700,*sob* turns out  script/plugin install is very very much not the same as a git submodule add ! doh,sob turns out script plugin install is very very much not the same as a git submodule add ! doh
108701,Is back to being alone.,is back to being alone.
108702,theres nothing on tv on sunday night. i'm bored  oh... eurovision is still on. i'll watch the end of that,theres nothing on tv on sunday night. i'm bored oh... eurovision is still on. i'll watch the end of that
108703,@charliejamison I think I went to bed just before you posted your plaintive call for communication  sorry X,i think i went to bed just before you posted your plaintive call for communication sorry x
108704,ok now i can go there but i cant logg in!   and i cant go to the community,ok now i can go there but i cant logg in! and i cant go to the community
108705,@upsgurl The birds are _EVERYWHERE_ at my mom's place.  Sounds like they are inside the house.,the birds are everywhere at my mom's place. sounds like they are inside the house.
108706,"Ive still not began this college work!! Im thinking of going for a bath now.....lol I cant concentrate today, i have too many worries","ive still not began this college work!! im thinking of going for a bath now.....lol i cant concentrate today, i have too many worries"
108707,@amy2207 YOU THINK HES GAY?! are you blind?! XD he is fo' sho'! He won't let me move from Ruby  he is an 'arsloch' ^^,you think hes gay?! are you blind?! xd he is fo' sho'! he won't let me move from ruby he is an 'arsloch'
108708,Average download speed down from 59KB/s to 52KB/s.  That's -10%. Does the cold have any effect on attenuation? o_O Or prolly MyT sucks.,average download speed down from 59kb s to 52kb s. that's -10 . does the cold have any effect on attenuation? o o or prolly myt sucks.
108709,Nate and Blair broke up after prom!,nate and blair broke up after prom!
108710,"Up earlyish for a relaxed road ride with @modernmod, @fuzzz, @emenel, @flashlight, et al. Damn it's cold out! Barely above freezing!","up earlyish for a relaxed road ride with , , , , et al. damn it's cold out! barely above freezing!"
108711,aww  i can't hang out with lens today. no ride ((,aww i can't hang out with lens today. no ride
108712,@fleurdeleigh yeah no coffee in the house either at walmart,yeah no coffee in the house either at walmart
108713,@aafreen umm ! i didnt know they will repeat the same question set,umm ! i didnt know they will repeat the same question set
108714,"@IanM1963 2:59??? I have no idea if that's good or bad for the course, but I'm sorry you can't run still","2 59??? i have no idea if that's good or bad for the course, but i'm sorry you can't run still"
108715,Just found out that glue is made from cows and horses.,just found out that glue is made from cows and horses.
108716,@Francesca_Lorna cos she's old and poorly  very sad!,cos she's old and poorly very sad!
108717,some absolute cow stole my taylor swift concert videos,some absolute cow stole my taylor swift concert videos
108718,@aprilyim: i no choice. my mom don't let me keep in my house  at all. that;s y tmrw morning they coming to take. i cannot keep.,i no choice. my mom don't let me keep in my house at all. that s y tmrw morning they coming to take. i cannot keep.
108719,I am sad that I only have one more Chuck episode to watch before I'm all caught up  #savechuck,i am sad that i only have one more chuck episode to watch before i'm all caught up savechuck
108720,"Yaaay, honeymoon booked!! Just need to pay for it now","yaaay, honeymoon booked!! just need to pay for it now"
108721,@missyjule just really hungover and think my throat is infected again,just really hungover and think my throat is infected again
108722,Doing a little homecleaning before a new week of working starts tomorrow  But only 3 days this week ))),doing a little homecleaning before a new week of working starts tomorrow but only 3 days this week
108723,i have to miss miley's ths on e,i have to miss miley's ths on e
108724,definitely have a baaad cold  grr!,definitely have a baaad cold grr!
108725,eugh my chest is fucked....need di give up the fags,eugh my chest is fucked....need di give up the fags
108726,"has just got soaked moving the car off the driveway.... Water I don't mind, it's more the cold... only 8 degrees today","has just got soaked moving the car off the driveway.... water i don't mind, it's more the cold... only 8 degrees today"
108727,Looks cold and windy today.,looks cold and windy today.
108728,"If you call or text me today, I won't reply - a little water, does a lot of damage...","if you call or text me today, i won't reply - a little water, does a lot of damage..."
108729,finished the last part of TWILIGHT...I'll miss it,finished the last part of twilight...i'll miss it
108730,Wasn't interested in her anyway. Getting shot down by women in foreign countries.  Good times,wasn't interested in her anyway. getting shot down by women in foreign countries. good times
108731,Want to go to Baguio tomorrow but have a week full of appointments.  http://plurk.com/p/uc1ps,want to go to baguio tomorrow but have a week full of appointments.
108732,I keep burning my head with my hairdryer.....owww,i keep burning my head with my hairdryer.....owww
108733,i want all the how i met your mothers seasons  and friends!  i think friends is the best tv show ever.,i want all the how i met your mothers seasons and friends! i think friends is the best tv show ever.
108734,studying about geography ... and its soo hard,studying about geography ... and its soo hard
108735,"@stephenfry My mum said i'm weird because i love murder/crime stories, what do you think?","my mum said i'm weird because i love murder crime stories, what do you think?"
108736,In a few hours the next party,in a few hours the next party
108737,@dougiemcfly lack of tweets  xxxxxxxxx,lack of tweets xxxxxxxxx
108738,uuuugh...how mad am i that blink182 has not posted a tour date in MD or in DC....very very very sad right now  Work all day..flags owns me,uuuugh...how mad am i that blink182 has not posted a tour date in md or in dc....very very very sad right now work all day..flags owns me
108739,supposed to be home today.  i need to escape!! &lt;dori&gt;ESSSSSC-AAAAP-EEEE&lt;/dori&gt;,supposed to be home today. i need to escape!! lt dori gt esssssc-aaaap-eeee lt dori gt
108740,@zanelowe buillion played at the roundhouse on friday night for the Sonar London launch...i was there but i missed it...gutted,buillion played at the roundhouse on friday night for the sonar london launch...i was there but i missed it...gutted
108741,Too tired to even be disappointed with myself,too tired to even be disappointed with myself
108742,is sat eya bored outta her head  x x x,is sat eya bored outta her head x x x
108743,@KandieSaysYo I know Nick looks BEAUTIFUL! I can't wait that long,i know nick looks beautiful! i can't wait that long
108744,"NO CELL PHONE! Well, no cell phone screen","no cell phone! well, no cell phone screen"
108745,is in a worse mood still &amp; now has to go to work,is in a worse mood still amp now has to go to work
108746,@monkey29992 ng?i d??i prep,ng?i d??i prep
108747,It's so rainy  Maybe CF is not in my future today! I didn't really want to go alone anyway :/,it's so rainy maybe cf is not in my future today! i didn't really want to go alone anyway
108748,I dont wanttt to work tomorroww  Happy birthday to my babyy Millie,i dont wanttt to work tomorroww happy birthday to my babyy millie
108749,@wideeyedbrowns aw your leaving soon  what am I gonna do with out ya.,aw your leaving soon what am i gonna do with out ya.
108750,Really need to upgrade to a SLR that does video...,really need to upgrade to a slr that does video...
108751,What happened to the EA Trax feature? Some really good toons on the game but no playlist,what happened to the ea trax feature? some really good toons on the game but no playlist
108752,@oohafezah  you are so mean,you are so mean
108753,"Unfollowing some people who tweet too much. Sorry, but some of you have got to go.","unfollowing some people who tweet too much. sorry, but some of you have got to go."
108754,studying geography and its too hard for me,studying geography and its too hard for me
108755,"i'm being made to emcee for assembly tomorrow. holey maccaroni. something i'm definitely NOT looking forward to. shoot me, somebody","i'm being made to emcee for assembly tomorrow. holey maccaroni. something i'm definitely not looking forward to. shoot me, somebody"
108756,...and its still raining,...and its still raining
108757,needs this shitty mood to end.  - work!,needs this shitty mood to end. - work!
108758,Looks as if i cant go driving today on account that its raining,looks as if i cant go driving today on account that its raining
108759,I lost my mechanical pencil. I sooo felt like drawing and now I can't and I tried anyway = I suck. Maww,i lost my mechanical pencil. i sooo felt like drawing and now i can't and i tried anyway i suck. maww
108760,@jemappellebrttl yay bruce! I miss youuuu,yay bruce! i miss youuuu
108761,@charley_bum well goodnight then.,well goodnight then.
108762,On our way to airport. Leaving FLL sad to go  we WILL be back!!!,on our way to airport. leaving fll sad to go we will be back!!!
108763,"Oh... i have to go and study, i said i would, after launch. THis time is now!  Maybe i can do it tommorrow...  oh no... i'd better go now!","oh... i have to go and study, i said i would, after launch. this time is now! maybe i can do it tommorrow... oh no... i'd better go now!"
108764,is really hungry,is really hungry
108765,Is wachting heroes getting well in to it and got work in a bit so will have to stop wachting then,is wachting heroes getting well in to it and got work in a bit so will have to stop wachting then
108766,It sucks that I still haven't seen Star Trek.,it sucks that i still haven't seen star trek.
108767,legs feel like I've been doing the stanky leg all nite,legs feel like i've been doing the stanky leg all nite
108768,Mom and Dad are going to our human brother's graduation this morning. So it looks like no  http://www.bustercube.com fun today.So unfair.,mom and dad are going to our human brother's graduation this morning. so it looks like no fun today.so unfair.
108769,I don't feel so good. Being up this early doesn't do my body much good.,i don't feel so good. being up this early doesn't do my body much good.
108770,@thomasfiss do u know brandi and sam? ive a problem with them  answer me please..,do u know brandi and sam? ive a problem with them answer me please..
108771,@theresapenguin u really did go??awesome...i wish i was there,u really did go??awesome...i wish i was there
108772,is really bummed things didnt go as planned!..,is really bummed things didnt go as planned!..
108773,@thejoanator OMG! where you get it? i also want. I WANT I WANT I WANT!,omg! where you get it? i also want. i want i want i want!
108774,had a bad hair cut.  *cry*,had a bad hair cut. cry
108775,Stuck at work on a beautiful Sunday,stuck at work on a beautiful sunday
108776,being dragged off to bolton abbey by my dad.  BBOOOONNKERS!,being dragged off to bolton abbey by my dad. bboooonnkers!
108777,safari can't open the page bla bla bla because your computer isn't connected with the internet. HATE IT! what happen with thr connection?,safari can't open the page bla bla bla because your computer isn't connected with the internet. hate it! what happen with thr connection?
108778,took some nice photos of @sproutdog this morning then it hammered down with rain  http://bit.ly/hVa2z,took some nice photos of this morning then it hammered down with rain
108779,woke up with a sore throat,woke up with a sore throat
108780,such horrible weather in dunmore!!!,such horrible weather in dunmore!!!
108781,I don't want to die at 69!  http://bit.ly/17996h,i don't want to die at 69!
108782,"is bored ..... Wish to meet DEMI LOVATO , SELENA GOMEZ ,ASHLY TISDALE AND MIELY CYRUS  but i live at indonesia","is bored ..... wish to meet demi lovato , selena gomez ,ashly tisdale and miely cyrus but i live at indonesia"
108783,@xSeaShellzx Don't say that word ! You know......the...the....h word....Never good to hear that on a Sunday........that means school 2mro,don't say that word ! you know......the...the....h word....never good to hear that on a sunday........that means school 2mro
108784,can't get on my laptop  nothin ever works properly for me!!!!!!,can't get on my laptop nothin ever works properly for me!!!!!!
108785,"@isaimperial AHH, I'm too in love with the two of them.","ahh, i'm too in love with the two of them."
108786,@eloc_ssej i really want some now too. i don't think we're going out anymore though,i really want some now too. i don't think we're going out anymore though
108787,wonders when will I see Mr. Right-For-Me?  http://plurk.com/p/uc2bz,wonders when will i see mr. right-for-me?
108788,i miss my twin,i miss my twin
108789,"im away to have lunch... eurgh, i hate cheese!!","im away to have lunch... eurgh, i hate cheese!!"
108790,"@BlitzkriegBambi lol okay okay he's defo gay xD ahh well bab (N) just er, grin and bare it? xD grr i have a baaad cold","lol okay okay he's defo gay xd ahh well bab n just er, grin and bare it? xd grr i have a baaad cold"
108791,been watching Hong Jitong! (korean drama) why do they act sooo good compared to our local stars?,been watching hong jitong! korean drama why do they act sooo good compared to our local stars?
108792,Lying in bed so bored  Working at 5 :| i really don't want to x,lying in bed so bored working at 5 i really don't want to x
108793,Still feel sick after being ill on Friday  got to go to football soon,still feel sick after being ill on friday got to go to football soon
108794,"@Stickyplasters PC very borked.....DVD drive dead, video card fan dead","pc very borked.....dvd drive dead, video card fan dead"
108795,brrr it's freezing despite the sun,brrr it's freezing despite the sun
108796,Relaxing listening to Radio one. Forgot eurovision was on last night  Had a good night though.,relaxing listening to radio one. forgot eurovision was on last night had a good night though.
108797,@eliseland I think of my beaver heater everyday,i think of my beaver heater everyday
108798,@robinmatthewfry @stupidgirl_no1 the 'lego' games are funny but get old real fast,the 'lego' games are funny but get old real fast
108799,"Wait, come back...curl your arms around me and cuddle... It's warm and dark in here... Dammit! Fine, I'm freakin' up.","wait, come back...curl your arms around me and cuddle... it's warm and dark in here... dammit! fine, i'm freakin' up."
108800,FYI: Used the incorrect process for being in the UK...hence 8 hours at the border yesterday.,fyi used the incorrect process for being in the uk...hence 8 hours at the border yesterday.
108801,@w3ndee come back on msn  my computer dcd before -.-,come back on msn my computer dcd before -.-
108802,@FadingLullabies Ah I wish I coulda commentated on the voting last night!  But ive probs pissed all my followers off with the tweets!!,ah i wish i coulda commentated on the voting last night! but ive probs pissed all my followers off with the tweets!!
108803,Just woke up and had 2 terrible dreams. Ridiculous,just woke up and had 2 terrible dreams. ridiculous
108804,Spam in my gmail account is slowly increasing.,spam in my gmail account is slowly increasing.
108805,"@aleeksandra118 @lothecongirl ahhh sorry guys! My sleep was more like a coma last night, nothing woke me up!  How was prom?","ahhh sorry guys! my sleep was more like a coma last night, nothing woke me up! how was prom?"
108806,heading to the everglades this weekend for some fishing and the [formerly] awesome tide app on my iphone hasn't worked since last update,heading to the everglades this weekend for some fishing and the formerly awesome tide app on my iphone hasn't worked since last update
108807,"the good news is, that this tweetie had a date today! pity he lives in more rural climes","the good news is, that this tweetie had a date today! pity he lives in more rural climes"
108808,Got 2 pay an extra ГЇВїВЅ7.50 on my travel insurance bcoz of my endo &amp; coz of my surgery  At least im covered 4 endo tho incase im bad.,got 2 pay an extra 7.50 on my travel insurance bcoz of my endo amp coz of my surgery at least im covered 4 endo tho incase im bad.
108809,Off to Grandmas house. Yay!,off to grandmas house. yay!
108810,@Happy_Dais Oh yum! Not had one of them in YEARS. Now I'm hungry,oh yum! not had one of them in years. now i'm hungry
108811,just read all over my blogs. miss that time in MobaMingle,just read all over my blogs. miss that time in mobamingle
108812,@BB10UK *sigh* knew it was too good to be true.,sigh knew it was too good to be true.
108813,Funniest stand up show I've ever seen tonight. Way too short but,funniest stand up show i've ever seen tonight. way too short but
108814,"tomorrow biology exam about information processing, axons, equilibrium rest potential and so on.. really hard stuff","tomorrow biology exam about information processing, axons, equilibrium rest potential and so on.. really hard stuff"
108815,is in bed with the flu n cant watch lpool beat west brom,is in bed with the flu n cant watch lpool beat west brom
108816,Its monday tomorrow  But its only 7 days until the weekend! Yay!,its monday tomorrow but its only 7 days until the weekend! yay!
108817,slept horribly so i'm exhausted still. 7 hours of ENP is going to be crappy. i need caffeine,slept horribly so i'm exhausted still. 7 hours of enp is going to be crappy. i need caffeine
108818,@Mel30Rock Have year heard a word from anyone?  I got one text from Irene on Friday...I miss them,have year heard a word from anyone? i got one text from irene on friday...i miss them
108819,@DavidArchie I wish I had gone to your concert.  My friends said it was awesooome. :&gt;,i wish i had gone to your concert. my friends said it was awesooome. gt
108820,@shankargan That's not a good news,that's not a good news
108821,is really ill,is really ill
108822,On the plane. No upgrade  Ttfn http://myloc.me/11TU,on the plane. no upgrade ttfn
108823,sitting here with my rabbit who looks like a spaceman. he has the bowl collar thing around his head,sitting here with my rabbit who looks like a spaceman. he has the bowl collar thing around his head
108824,GH2 on no sleep work in 5 hours,gh2 on no sleep work in 5 hours
108825,Last night was a lot of fun.  Too bad it had to end so soon,last night was a lot of fun. too bad it had to end so soon
108826,I need something to pass the afternoon. I wish to go shopping but no one will take me,i need something to pass the afternoon. i wish to go shopping but no one will take me
108827,fainted for the first time ever today :O .....so scary.... hit my arm/elbow while doing it and it has cause me pain,fainted for the first time ever today o .....so scary.... hit my arm elbow while doing it and it has cause me pain
108828,twitter is the only website I can get open,twitter is the only website i can get open
108829,@thomasfiss do u know brandi and sam? ive a problem with them  answer me please.,do u know brandi and sam? ive a problem with them answer me please.
108830,"so my first post..if you're following me, sorry i'm not more interesting   Studying for a quiz that's due tomorrow. wish me luck.","so my first post..if you're following me, sorry i'm not more interesting studying for a quiz that's due tomorrow. wish me luck."
108831,my cousins are speaking DoTA speak. meh out of place again.,my cousins are speaking dota speak. meh out of place again.
108832,"@amy2207 I really don't make sudden movemnts in math, she could rape me  naawww *tweet hug* oh yeah, twitted rules XD","i really don't make sudden movemnts in math, she could rape me naawww tweet hug oh yeah, twitted rules xd"
108833,oh no...i'm takin it way too easy..  i should be rushin through my studies right now.. lol,oh no...i'm takin it way too easy.. i should be rushin through my studies right now.. lol
108834,@ktjade i'm more annoyed that my 17 yr old cousin (who is 19 days younger) gets to go cause she has a fake id  and its what's more ...,i'm more annoyed that my 17 yr old cousin who is 19 days younger gets to go cause she has a fake id and its what's more ...
108835,No one here. Hope it's because I'm early because,no one here. hope it's because i'm early because
108836,@brianna_xo thats the main reason why im pissed off,thats the main reason why im pissed off
108837,is thinking she needs nore followers.arghh i gotta do some revison soon maths exam tomorrow  xx,is thinking she needs nore followers.arghh i gotta do some revison soon maths exam tomorrow xx
108838,"Oh god ... I haven't tweeted in so long, nothing strange or startling. Modules next week - I am SO sacked, Uh-oh  xxx","oh god ... i haven't tweeted in so long, nothing strange or startling. modules next week - i am so sacked, uh-oh xxx"
108839,I'm a jerk &amp; missed Addisons b'day party  I have her presents though! You going to be home today?@princessmeegan,i'm a jerk amp missed addisons b'day party i have her presents though! you going to be home today?
108840,blocked nose. again. don't feel like waking up..,blocked nose. again. don't feel like waking up..
108841,has a cold  I hope it goes away soon,has a cold i hope it goes away soon
108842,Being Bored at home,being bored at home
108843,it's another day of emptiness,it's another day of emptiness
108844,@arindri i need your help,i need your help
108845,im gonna go to work fineberg..sorry your disapointed in me  go lakers &amp; celtics!!!!!,im gonna go to work fineberg..sorry your disapointed in me go lakers amp celtics!!!!!
108846,Oh the joys of revision..,oh the joys of revision..
108847,"@bubblecat Legally, no-one is allowed to copy or forward press coverage (there's even a governing body) so we are not allowed","legally, no-one is allowed to copy or forward press coverage there's even a governing body so we are not allowed"
108848,i sneezed all over my keyboard,i sneezed all over my keyboard
108849,@Beverleyknight haha I'm good thanks just packing for me holiday going to Corfu for 11 nights but rain is forcast  I'm not a happy chap,haha i'm good thanks just packing for me holiday going to corfu for 11 nights but rain is forcast i'm not a happy chap
108850,@Garts That's me on a fine day! I can drive 150+ yards but as soon as I hit the green I can't finish the hole,that's me on a fine day! i can drive 150 yards but as soon as i hit the green i can't finish the hole
108851,"watching greenday on T4, SO gutted their album sold out yesterday  Greenday mission into birmingham hmv ha!! and mcfly dvd at wembly.","watching greenday on t4, so gutted their album sold out yesterday greenday mission into birmingham hmv ha!! and mcfly dvd at wembly."
108852,Still feeling a bit meh today. Going to watch football with my dad again &amp; hope it cheers me up. Bloody raining again too,still feeling a bit meh today. going to watch football with my dad again amp hope it cheers me up. bloody raining again too
108853,Is soooo rough 2day,is soooo rough 2day
108854,"@paranoid_ I meant kiss kiss duh, predictive text on this  and oO. Doing anything today?","i meant kiss kiss duh, predictive text on this and oo. doing anything today?"
108855,the sun is out and nobody has time for me!,the sun is out and nobody has time for me!
108856,going to work soon  but off at two!! then nappp!!  BF coming over tonight  &lt;3!! xox,going to work soon but off at two!! then nappp!! bf coming over tonight lt 3!! xox
108857,"Just got home, work in 5 hours","just got home, work in 5 hours"
108858,wants to go out but the weather is so shit,wants to go out but the weather is so shit
108859,"I am so freaked out right now, me and Ash spent our entire shift telling ghost stories","i am so freaked out right now, me and ash spent our entire shift telling ghost stories"
108860,Just saw a terrible accident. Car was flipped and smoking. The people were bloody.  Lord help them.,just saw a terrible accident. car was flipped and smoking. the people were bloody. lord help them.
108861,I so envy you @JennAgustin! How I wish I was at the concert with you.,i so envy you ! how i wish i was at the concert with you.
