,raw_text,clean_text
104493,"Paperwork proved no match for me!  Can now enjoy the rest of the day -  no, wait... ironing!","paperwork proved no match for me! can now enjoy the rest of the day - no, wait... ironing!"
104494,@geektreschic  I have this terrible habit of eating all of the cookies I bake before they're delivered ... How about you bake me cookies?,i have this terrible habit of eating all of the cookies i bake before they're delivered ... how about you bake me cookies?
104495,I've got sore throat! I'm sure it's because I walked in the rain yesterday,i've got sore throat! i'm sure it's because i walked in the rain yesterday
104496,"@geminianeyes: Nope, I didn't. I need to pay RM1,038 if I wanna take her home.","nope, i didn't. i need to pay rm1,038 if i wanna take her home."
104497,@EFsSecretDghter idk  whenever I get Internet,idk whenever i get internet
104498,back to work on a rainy monday morning,back to work on a rainy monday morning
104499,@SaraMG @franciepants said i'm not allowed to sign up for the baconlube beta,said i'm not allowed to sign up for the baconlube beta
104500,Fraking app store is pissing me off   http://tinyurl.com/c4ooho,fraking app store is pissing me off
104501,"@cherbie I just saw that I never gave U a heart, &amp; ythat broke my heart! I'm sorry!","i just saw that i never gave u a heart, amp ythat broke my heart! i'm sorry!"
104502,@sexychi Nope! only me and my 2 bros/...EVERYBODY back home.....,nope! only me and my 2 bros ...everybody back home.....
104503,upset. not ceeing Short stack or the bride today,upset. not ceeing short stack or the bride today
104504,"About to finish 'Judas Unchained', my 5th Peter F Hamilton novel in a row.  Don't have a follow up...","about to finish 'judas unchained', my 5th peter f hamilton novel in a row. don't have a follow up..."
104505,Please don't forget about me.,please don't forget about me.
104506,Katie is recovering....STILL! oh voice where for art thou?  http://tinyurl.com/cq7cd9,katie is recovering....still! oh voice where for art thou?
104507,My sleeping schedule is all out of wack,my sleeping schedule is all out of wack
104508,"cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu","cant afford to see angels and demons, so i watched it for free"
104509,@missdannibaby godmyohh that's tu's favorite cereal   burdenofmisery .,godmyohh that's tu's favorite cereal burdenofmisery .
104510,Just got up an hour ago  woops.. slept in..,just got up an hour ago woops.. slept in..
104511,My thoughts and prayers go to David Cook and his fam. RIP Adam Cook,my thoughts and prayers go to david cook and his fam. rip adam cook
104512,"@davidwalshblog i'm tire too. though i know why. ;) my granddaughter was up at 2:30am, with at most 45 minutes between her next fuss.","i'm tire too. though i know why. my granddaughter was up at 2 30am, with at most 45 minutes between her next fuss."
104513,Let us know how he's doing ok?,let us know how he's doing ok?
104514,http://twitpic.com/3i793 - The face of defeat,- the face of defeat
104515,"my back is in absolute pain  hurts like a snitch , wish i had the ability to sleep early ..","my back is in absolute pain hurts like a snitch , wish i had the ability to sleep early .."
104516,"@lauriepercival no, they were all called for","no, they were all called for"
104517,"@lisaseat I didn't feel up for it, I didn't fancy failing five times in a row  lost my ГЇВїВЅ50 though","i didn't feel up for it, i didn't fancy failing five times in a row lost my 50 though"
104518,owwww the hamster bit me and i did nothing to it  x,owwww the hamster bit me and i did nothing to it x
104519,Last day of freedom,last day of freedom
104520,@coreyownsme: I'll be doing homework most of the day so I feel your pain. And andrew won't be here all day since he is working,i'll be doing homework most of the day so i feel your pain. and andrew won't be here all day since he is working
104521,@DJKCRAY pic was too blurry,pic was too blurry
104522,"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.","3 woke up and was having an accident - quot it's pushing, it's pushing! quot he was crying because he couldn't stop from wetting his pants."
104523,"Wow it's hot today....had to come back in to get some air conditioning time. Thought I had peaked at redness, but no, no even redder","wow it's hot today....had to come back in to get some air conditioning time. thought i had peaked at redness, but no, no even redder"
104524,So Behind the Scenes Footage caught me doing something I am very apologetic for. Really SORRY Kevin!,so behind the scenes footage caught me doing something i am very apologetic for. really sorry kevin!
104525,"@baneen sorry, working from an office sucks","sorry, working from an office sucks"
104526,OMG HK had my size for them Jeremy Scotts x Adidas!!!!! I should've got them here!!!! Sold out now..,omg hk had my size for them jeremy scotts x adidas!!!!! i should've got them here!!!! sold out now..
104527,"@andytyra I picked bad time for liquid diets.  I had to say no to the cheese fest.   Great weather for it, too!","i picked bad time for liquid diets. i had to say no to the cheese fest. great weather for it, too!"
104528,"Still in Dronten, Flint is still ill with 40+ degrees","still in dronten, flint is still ill with 40 degrees"
104529,@missesoxclusive all the old shows were better,all the old shows were better
104530,case of the mondays; with a throat that feels like sandpaper,case of the mondays with a throat that feels like sandpaper
104531,- sannesias: Aww no neighbor! We need to watch Mean Girls :] http://tumblr.com/xv31s2pi8,- sannesias aww no neighbor! we need to watch mean girls
104532,why is looking at the pictures of the graduating class from this year affecting me so bad,why is looking at the pictures of the graduating class from this year affecting me so bad
104533,"Damnit the weekend ends just too fast, tomorrow another schoolweek.","damnit the weekend ends just too fast, tomorrow another schoolweek."
104534,@ohjennifer ohhh it didnt work  thats not good! xx,ohhh it didnt work thats not good! xx
104535,Shouldn't have forced my friend to support RR.. RR is on losing side today..,shouldn't have forced my friend to support rr.. rr is on losing side today..
104536,breaking a toe is no way to start off a monday! ouch,breaking a toe is no way to start off a monday! ouch
104537,too much to do... I hate getting sick. life turns into a backed up sewer,too much to do... i hate getting sick. life turns into a backed up sewer
104538,I wish i had verizon...i want that new blackberry click phone.,i wish i had verizon...i want that new blackberry click phone.
104539,@petewentz I am so sorry my condolences..I know how it feels,i am so sorry my condolences..i know how it feels
104540,@tropikana girl alot better! ive been sick as hell all week and somebody gave me some antibiotics i was allergic too so its been all bad,girl alot better! ive been sick as hell all week and somebody gave me some antibiotics i was allergic too so its been all bad
104541,"@allexsa  i missed it, cus we went to Paris, thinking that party was next weekend ... still gotta do something this week before u leave!!","i missed it, cus we went to paris, thinking that party was next weekend ... still gotta do something this week before u leave!!"
104542,"twisted my freak'n ankle n dnt know how, damnit. ish hurts helllaaa bad","twisted my freak'n ankle n dnt know how, damnit. ish hurts helllaaa bad"
104543,@tokyo__ oh no not your precious hands,oh no not your precious hands
104544,Wow. Candra is wearing a dress RIGHT out of Titanic. Costume design plagiarism fail? Further proof comics are drawn by men.,wow. candra is wearing a dress right out of titanic. costume design plagiarism fail? further proof comics are drawn by men.
104545,@sarahbatty 2  and raining,2 and raining
104546,"still witing on a e-mail from blizzard  going to be a great day no sleep and a pot of coffee, I'm ready to take on the world","still witing on a e-mail from blizzard going to be a great day no sleep and a pot of coffee, i'm ready to take on the world"
104547,i dont wanna go to school tomorrow .. i want to stay home forever  and never have to go to that repulsive place again,i dont wanna go to school tomorrow .. i want to stay home forever and never have to go to that repulsive place again
104548,says thought i've accepted it but it's harder now watching Gokey on TV..  http://plurk.com/p/tqimt,says thought i've accepted it but it's harder now watching gokey on tv..
104549,"same same, but different (lesesal) nothing to look at, just words in my economic papers","same same, but different lesesal nothing to look at, just words in my economic papers"
104550,@minnie_boo oh no Minzzzz  so sadd to c a fellow friend suffering the way i did. fukourlives!,oh no minzzzz so sadd to c a fellow friend suffering the way i did. fukourlives!
104551,"@imorente Why should every band / singer in Eurovision sing in English, whatever the country they're from?","why should every band singer in eurovision sing in english, whatever the country they're from?"
104552,"Has the naughtiest cats. Franks a fluffball, i wish i could take him to work.","has the naughtiest cats. franks a fluffball, i wish i could take him to work."
104553,@tamsul Work. Hard work.,work. hard work.
104554,@followzach i might have free tickets to a mariners game on friday against the red sox. you should come dude its me and BK. stevie cant,i might have free tickets to a mariners game on friday against the red sox. you should come dude its me and bk. stevie cant
104555,is doing her accounting assign,is doing her accounting assign
104556,says huhu... goodbye early dismissal. start na ng super serious lectures  http://plurk.com/p/uifw7,says huhu... goodbye early dismissal. start na ng super serious lectures
104557,Rehearsal at 8:15 tomorrow.,rehearsal at 8 15 tomorrow.
104558,Ending it ? We weren't even going out . But this still sucks,ending it ? we weren't even going out . but this still sucks
104559,All re movies got deleted off my iPod! they aren't on my compy anymore either,all re movies got deleted off my ipod! they aren't on my compy anymore either
104560,@Lamvino_x got no bru near me and I do not want to venture outside,got no bru near me and i do not want to venture outside
104561,My throat hurts.,my throat hurts.
104562,@Aaltima03 I miss Floetry  I'm not sure about Marsha going solo. It's not going to be the same,i miss floetry i'm not sure about marsha going solo. it's not going to be the same
104563,"@kunalashar and taken with him, the pride and joy of Chembur","and taken with him, the pride and joy of chembur"
104564,I graduate tomorrow,i graduate tomorrow
104565,I want to be BIG but I dont have enough food,i want to be big but i dont have enough food
104566,"@racheltinney when and if she ever finds out, ill be a little sad","when and if she ever finds out, ill be a little sad"
104567,Even with the best intentions i'm late for work again,even with the best intentions i'm late for work again
104568,I regret not letting chingchong learn 'yawn'. why did I make all my pkmans learn physical attacks  now I can't catch anything alive,i regret not letting chingchong learn 'yawn'. why did i make all my pkmans learn physical attacks now i can't catch anything alive
104569,"Ugh, I have the urge to get high every night now!!","ugh, i have the urge to get high every night now!!"
104570,Woke up thinking even today is a holiday  long weekends are a blessing and a curse too,woke up thinking even today is a holiday long weekends are a blessing and a curse too
104571,"@jankuzniak Awww, that's too bad  Maybe this will show you where to go in this situation - http://yfrog.com/66wowscrnshot050909013450j.","awww, that's too bad maybe this will show you where to go in this situation -"
104572,@school  boreeed.... I want Saturday back,boreeed.... i want saturday back
104573,"Just wrote a 2 pg paper n 30 min, studied n now off 2 bed. Gotta wake up n 3 hours. OH JOY!  Nite all!","just wrote a 2 pg paper n 30 min, studied n now off 2 bed. gotta wake up n 3 hours. oh joy! nite all!"
104574,@gilboise eugh forgot about it. imagine how much better my day would be with more meursault in it. booo,eugh forgot about it. imagine how much better my day would be with more meursault in it. booo
104575,@UseTrojan aww man i heard! you guys suck for going all late  &amp;&amp; no she didnt but i heard about it lol go tomorrow i work with april,aww man i heard! you guys suck for going all late amp amp no she didnt but i heard about it lol go tomorrow i work with april
104576,@melissamaples but I see someone already told you that,but i see someone already told you that
104577,"I just can't wait for July. Just skip tomorrow, please","i just can't wait for july. just skip tomorrow, please"
104578,"ugh, mom came back from IMM without buying me some butter croissants","ugh, mom came back from imm without buying me some butter croissants"
104579,@tortured74 That's sad.  I'll miss you!,that's sad. i'll miss you!
104580,"You are loveeely, so loveeely... in the best way?","you are loveeely, so loveeely... in the best way?"
104581,Is thinking of her big sister having surgery today.....,is thinking of her big sister having surgery today.....
104582,finally rode my road bike. Did a relaxing 20 miles before I have all this homework to do. 14 days until Graduation,finally rode my road bike. did a relaxing 20 miles before i have all this homework to do. 14 days until graduation
104583,It's 6 in the morning been awake for awhile  why can't I be snuggle sleeping like JB?,it's 6 in the morning been awake for awhile why can't i be snuggle sleeping like jb?
104584,A little upset my kittens didn't get me a card...,a little upset my kittens didn't get me a card...
104585,wooooooh. 18 hrs. 82 to go,wooooooh. 18 hrs. 82 to go
104586,i am very disappointed that stephen fry is putting up photos and i cant see them due to a &quot;technical error&quot;  they are of dublin! come on!,i am very disappointed that stephen fry is putting up photos and i cant see them due to a quot technical error quot they are of dublin! come on!
104587,@sarabeth0604 Aw. I wish I was there with you too. I miss you. And our talks about everything and nothing  And the beach would be amazing!,aw. i wish i was there with you too. i miss you. and our talks about everything and nothing and the beach would be amazing!
104588,@neilhimself Do you know if it will play in Melbourne?,do you know if it will play in melbourne?
104589,I do not like this version,i do not like this version
104590,*cough*cough*cough* that's all I seem to do right now,cough cough cough that's all i seem to do right now
104591,running errands and work at fouur,running errands and work at fouur
104592,@jimijamz hmm.. so what you gonna do? aaaaa i have no idea,hmm.. so what you gonna do? aaaaa i have no idea
104593,OMG! I'm freaking BAWLING my eyes out! Titanic is so sad!- D'X  &lt;---- That's my crying face,omg! i'm freaking bawling my eyes out! titanic is so sad!- d'x lt ---- that's my crying face
104594,@kristinanne personable=communicates with staff at all levels &amp; impressionable.  It's just that I have seen people ignore them  #28fresh,personable communicates with staff at all levels amp impressionable. it's just that i have seen people ignore them 28fresh
104595,I feel sad. I just wrote up all the information the new vice-president of Skunks ultimate will need to know. I don't want to hand-over,i feel sad. i just wrote up all the information the new vice-president of skunks ultimate will need to know. i don't want to hand-over
104596,@Kikirowr you dye your hair red or brown i am confused,you dye your hair red or brown i am confused
104597,@james_a_hart How does one do that?  I can't find any options like that in FF...,how does one do that? i can't find any options like that in ff...
104598,i cant sleep,i cant sleep
104599,that hurt my feelings    *B-Unit*,that hurt my feelings b-unit
104600,power is out,power is out
104601,"@Jill_HW I won't be down there at that time, unfortunately   Sorry to miss you!","i won't be down there at that time, unfortunately sorry to miss you!"
104602,Great so @mikesigner and @jodywagner will both be in Farmville this am and I cant see them,great so and will both be in farmville this am and i cant see them
104603,Still in bed feeling like poop. I just wish I felt better now...,still in bed feeling like poop. i just wish i felt better now...
104604,ran out of eucalyptus drops.,ran out of eucalyptus drops.
104605,I think im gettin a cold,i think im gettin a cold
104606,Why does the time go by too quickly when Im twittering I really should be doing mumsy things,why does the time go by too quickly when im twittering i really should be doing mumsy things
104607,"urgh, such a bad nights sleep &amp; scary ass nightmare","urgh, such a bad nights sleep amp scary ass nightmare"
104608,Now I'm not feelin all that good as I was a few hours ago. Stomach is feelin sooo nasty and got a damn headache,now i'm not feelin all that good as i was a few hours ago. stomach is feelin sooo nasty and got a damn headache
104609,working so early on a Sunday morning sucks it should be against the law,working so early on a sunday morning sucks it should be against the law
104610,"Saddest thing is when you love a band that isn't very big &amp; they're your own little secret, then they blow up and become pop sensations.","saddest thing is when you love a band that isn't very big amp they're your own little secret, then they blow up and become pop sensations."
104611,"AWFULLY CHOCOLATE . And I had Indonesian food for two dinners straight, plus green tea frappe + whipped cream yesterday. FFFFFAT!","awfully chocolate . and i had indonesian food for two dinners straight, plus green tea frappe whipped cream yesterday. fffffat!"
104612,my finger hurts,my finger hurts
104613,Wish i went a walk today instead,wish i went a walk today instead
104614,Is up and totally tired and soo not looking forward to colege the worst day ever,is up and totally tired and soo not looking forward to colege the worst day ever
104615,@MattJIsCool lmao. no.  my dad un-installed it.,lmao. no. my dad un-installed it.
104616,@allyxox lol yeah i threw up the other night after smoking so i looked it up and apparently i developed an allergy to nicotine,lol yeah i threw up the other night after smoking so i looked it up and apparently i developed an allergy to nicotine
104617,"@DavidArchie Hi David! Did you have a great time? I didn`t get to watch, sorry. My city didn`t have light (brownout)  For 9 hours :|","hi david! did you have a great time? i didn t get to watch, sorry. my city didn t have light brownout for 9 hours"
104618,awesomee nite yesterday tho todays not gonna be the same.....home alone,awesomee nite yesterday tho todays not gonna be the same.....home alone
104619,@Consumed1029 its tough work planning a wedding.  its gonna be small though so thats a plus.,its tough work planning a wedding. its gonna be small though so thats a plus.
104620,is off to work. Three more days,is off to work. three more days
104621,@JessicaSki And here I was thinking that you'd planned for it to fall on the weekend I was coming down.,and here i was thinking that you'd planned for it to fall on the weekend i was coming down.
104622,I'm up I'm up...  well here's to a long ass day!,i'm up i'm up... well here's to a long ass day!
104623,Trying to fly to primary Amazon. No flights in or out since midnight due to fog  smells of fish!? Waiting now. . .,trying to fly to primary amazon. no flights in or out since midnight due to fog smells of fish!? waiting now. . .
104624,is still feeling sick ... so unfair,is still feeling sick ... so unfair
104625,Wishing I had the baby alive and back inside of me.,wishing i had the baby alive and back inside of me.
104626,"@Liamjordan wot, no itunes?","wot, no itunes?"
104627,omg I love my new car - wish I could keep my old one too   The driveway looks awesome with 2 E30's parked on it!,omg i love my new car - wish i could keep my old one too the driveway looks awesome with 2 e30's parked on it!
104628,is so bored. I HATE this feeling,is so bored. i hate this feeling
104629,"I think this could be a cold, not allergies","i think this could be a cold, not allergies"
104630,Time to don my gardening pants and mow the lawns,time to don my gardening pants and mow the lawns
104631,"@FromMidnightOn Once-very, very beautiful music and a cute tale. Coronas-always a good choice. Milano's-I miss it","once-very, very beautiful music and a cute tale. coronas-always a good choice. milano's-i miss it"
104632,I want to stay in bed all day,i want to stay in bed all day
104633,"I'm so hungry! but nothing to eat, guess i'll be starving tonight","i'm so hungry! but nothing to eat, guess i'll be starving tonight"
104634,I am working yet again! Woo Whoo!! It's way too pretty to be cooped up inside,i am working yet again! woo whoo!! it's way too pretty to be cooped up inside
104635,@sfkpinstripe sweet. holidays rock... enjoy while you can. all too quickly they're gone  sava the flava of life i say...,sweet. holidays rock... enjoy while you can. all too quickly they're gone sava the flava of life i say...
104636,@jordanknight I am so sad. I thought the cutoff was midnight. I hope you still enjoy my email  Maybe next contest!,i am so sad. i thought the cutoff was midnight. i hope you still enjoy my email maybe next contest!
104637,still gota see Wolverine. was way too tired last night,still gota see wolverine. was way too tired last night
104638,Sarah Connor Chronicles cancelled  #tv,sarah connor chronicles cancelled tv
104639,had what seemed like a short but good weekend.. minus the broken LCD screen on my camera,had what seemed like a short but good weekend.. minus the broken lcd screen on my camera
104640,"@re_becca I didn't mean to ruin it, I swear.","i didn't mean to ruin it, i swear."
104641,loves the tudors. jonathon is hot! i only get to watch them when my mummy is not around,loves the tudors. jonathon is hot! i only get to watch them when my mummy is not around
104642,whoa its wayyyy 2 hot outside. i miss the nice breezy days,whoa its wayyyy 2 hot outside. i miss the nice breezy days
104643,Rain = no running on the beach,rain no running on the beach
104644,@Char1984 you wont know her I am afraid!,you wont know her i am afraid!
104645,Roger and Rafa are playing now too at Madeid Open Final! Damn I want to see Graf too.,roger and rafa are playing now too at madeid open final! damn i want to see graf too.
104646,"@TwilightLexicon good, but needs to be edited, SO BADLY!","good, but needs to be edited, so badly!"
104647,@gobux No Bop.  But I had no idea those mags still existed. I thought they died with the 80's and Kirk Cameron's career!,no bop. but i had no idea those mags still existed. i thought they died with the 80's and kirk cameron's career!
104648,"hates the weather! no tennis for today, boohoo  http://plurk.com/p/uax87","hates the weather! no tennis for today, boohoo"
104649,@lein_ destination analysis... bastard thing...  we cant even sit outside cos then i cant see my laptop,destination analysis... bastard thing... we cant even sit outside cos then i cant see my laptop
104650,@RealAudreyKitch oh  i know that every thursday bad people singing outside my window  good luck Audrey,oh i know that every thursday bad people singing outside my window good luck audrey
104651,I'm at the vet with my chandra.  Bless her heart her tummy is bloated.,i'm at the vet with my chandra. bless her heart her tummy is bloated.
104652,still have this pain,still have this pain
104653,@dewdropper I am lost. Please help me find a good home.,i am lost. please help me find a good home.
104654,My brain doesn't work too well lately.,my brain doesn't work too well lately.
104655,pretty bummed to not being playing cards right now. I was excited for that.,pretty bummed to not being playing cards right now. i was excited for that.
104656,says im just a little too not over you...  (music)   http://plurk.com/p/p6kuu,says im just a little too not over you... music
104657,not feelin' so well in d afternoon..,not feelin' so well in d afternoon..
104658,"@wyndwitch oh dear  Home, tea, feet up, take it easy. Also, is your local pc a parent or just someone who haunts the school gates?","oh dear home, tea, feet up, take it easy. also, is your local pc a parent or just someone who haunts the school gates?"
104659,@ashhattack oh then just slip to the end because i felt like it. I don't have anything else to do,oh then just slip to the end because i felt like it. i don't have anything else to do
104660,"I NEED TO GET BROADBAND AT MY DAD'S! Also, does anyone have any USB modems lying around that they would be willing to give me?","i need to get broadband at my dad's! also, does anyone have any usb modems lying around that they would be willing to give me?"
104661,alfhdjkghvsfdghvifduhbgvkjsdfhglsfdkghvfjlkdsghsdflkgh  TODAY SUCKS!,alfhdjkghvsfdghvifduhbgvkjsdfhglsfdkghvfjlkdsghsdflkgh today sucks!
104662,"@Gollygirl2009 i know how long do we have of footy season left? pretty over it, we didnt go dowm to club tonight to tired","i know how long do we have of footy season left? pretty over it, we didnt go dowm to club tonight to tired"
104663,I pulled the muscle under my collar bone,i pulled the muscle under my collar bone
104664,So tired. No money for lunch,so tired. no money for lunch
104665,"@tothewestside sorry sweets, i only use the pencil kind.","sorry sweets, i only use the pencil kind."
104666,"@ellieellieellie I know, I am","i know, i am"
104667,@Jules120 No way did you get both your tonsils AND your wisdom teeth out... That sucks girl,no way did you get both your tonsils and your wisdom teeth out... that sucks girl
104668,"don't feel well at all, may need to phone in sick to work","don't feel well at all, may need to phone in sick to work"
104669,I want to sleep. But I have to finish this!,i want to sleep. but i have to finish this!
104670,"@michiepants  I think i may be SOL for Thursday   I'll try to let you know asap, but don't count on it.   What are you doing Sunday?","i think i may be sol for thursday i'll try to let you know asap, but don't count on it. what are you doing sunday?"
104671,"shows are getting bad, bad, bad! And Lost is left with only 1 season","shows are getting bad, bad, bad! and lost is left with only 1 season"
104672,Hope's this flu goes so i can start podcasting again   Voice does not sound too good :-/,hope's this flu goes so i can start podcasting again voice does not sound too good -
104673,"i have work n 3hrs n its a 10hr day, 30 mins to n fro, hr lunch aka loooong day","i have work n 3hrs n its a 10hr day, 30 mins to n fro, hr lunch aka loooong day"
104674,@dada8dee ahhhhhh I wanna see!!! lol why is no one in chattt,ahhhhhh i wanna see!!! lol why is no one in chattt
104675,"@DavidArchie well, bon apetit then","well, bon apetit then"
104676,@BBSBlazers What up baby!! Sucks about your team,what up baby!! sucks about your team
104677,@triixilala no  he stayed home tonight i belive.. i am out w my sis,no he stayed home tonight i belive.. i am out w my sis
104678,@langfordperry telllll me what happened??? Did they kill Jacob?? I am at work (nurse ) bummer  but still tell mee plzzzzzzzzz,telllll me what happened??? did they kill jacob?? i am at work nurse bummer but still tell mee plzzzzzzzzz
104679,Arrrrgggghhhh I can't believe I forgot to watch Eurovision!! *kicks herself a million times*,arrrrgggghhhh i can't believe i forgot to watch eurovision!! kicks herself a million times
104680,@CherubNkotb sorry my darn comp is messed up ..browser is too old and i can't see our new private home...  ill talk to everyone 2morrow,sorry my darn comp is messed up ..browser is too old and i can't see our new private home... ill talk to everyone 2morrow
104681,being sick. a sore throat and a headache,being sick. a sore throat and a headache
104682,i missed Gareth emery the other day..and even today his set was not streamed   #asot400,i missed gareth emery the other day..and even today his set was not streamed asot400
104683,where are you holly  lol,where are you holly lol
104684,Taking my dog to the vet soon  I hope everythings okay with her,taking my dog to the vet soon i hope everythings okay with her
104685,@moostafa whres your avatar,whres your avatar
104686,@rdelizo35 sometimes I think I'd love insomnia if it didn't come with fatigue,sometimes i think i'd love insomnia if it didn't come with fatigue
104687,Tommorow some people are coming to look at our house.,tommorow some people are coming to look at our house.
104688,@DeeRiley cool thanks dee xx i am gonna do some food shopping this arvo and thats about all. not feeling too flash today  have a good arvo,cool thanks dee xx i am gonna do some food shopping this arvo and thats about all. not feeling too flash today have a good arvo
104689,"If you haven't already, go to NBC.com and watch Farrah Fawcett's story to put it all into perspective. I heart Ryan and Redmond.","if you haven't already, go to nbc.com and watch farrah fawcett's story to put it all into perspective. i heart ryan and redmond."
104690,cleaning my room,cleaning my room
104691,I cough at nite again ... weird i've been well all day,i cough at nite again ... weird i've been well all day
104692,I need to do science homework   i like graphing though : I,i need to do science homework i like graphing though i
104693,my easter eggs are white know,my easter eggs are white know
104694,Realized it's Holy week &amp; my pastor mother is going to have to fit in hospital time between services &amp; whatnot. No bueno for her.,realized it's holy week amp my pastor mother is going to have to fit in hospital time between services amp whatnot. no bueno for her.
104695,Worried about @strawberrylane: she was in a bad car accident last night and is in hospital.,worried about she was in a bad car accident last night and is in hospital.
104696,Revising latin verbs,revising latin verbs
104697,dropped my lil bro off at the bus station and now im sad,dropped my lil bro off at the bus station and now im sad
104698,@salece  I am really shit and have ruined my own day... @Pigman http://twitpic.com/4e1wn,i am really shit and have ruined my own day...
104699,Waiting for my final blood collection!!! Don't u just hate glucose tests  'vomit',waiting for my final blood collection!!! don't u just hate glucose tests 'vomit'
104700,At Sonics tryin to get me some eat eat momma said she dosent wanna go out 2 day,at sonics tryin to get me some eat eat momma said she dosent wanna go out 2 day
104701,can noott believe im up this early on a sunday,can noott believe im up this early on a sunday
104702,"@foreverivy Yes it does  But I simply tell him he's my close friend, he'd understand that.","yes it does but i simply tell him he's my close friend, he'd understand that."
104703,"Studying for English lit.  I will be so glad to be done with Professor White forever and a day. On the other hand, Tennyson is amazing.","studying for english lit. i will be so glad to be done with professor white forever and a day. on the other hand, tennyson is amazing."
104704,@TheWineVault I have long been a fan of a nice White or nice Merlot but this health drink I have is made from berry's but is non alcohol,i have long been a fan of a nice white or nice merlot but this health drink i have is made from berry's but is non alcohol
104705,"Trying to get the plane boarded. Plane was overweight and they had to switch the exit row people out. And, it's too early","trying to get the plane boarded. plane was overweight and they had to switch the exit row people out. and, it's too early"
104706,Going to a baptisim. Not to fun,going to a baptisim. not to fun
104707,'s ears are plugged !,'s ears are plugged !
104708,"school tomorrow  really dreading it, its depressing. im off anyway. ill try get in one more tweet before school ..","school tomorrow really dreading it, its depressing. im off anyway. ill try get in one more tweet before school .."
104709,last push before wednesday!,last push before wednesday!
104710,just got home. i am dead tired,just got home. i am dead tired
104711,been doing art for 6 hours...knuckles like conkers,been doing art for 6 hours...knuckles like conkers
104712,found her sunnies! but now ive lost my headphones,found her sunnies! but now ive lost my headphones
104713,"Did ANYONE save the pic that Joe Mac posted earlier? I didn't get to see it, and now its gone!","did anyone save the pic that joe mac posted earlier? i didn't get to see it, and now its gone!"
104714,@kendollars i don't want crazy drunken barflies beating up and/or arguing with my llama,i don't want crazy drunken barflies beating up and or arguing with my llama
104715,"My mktng/vp is in LA for tonight's game - I'll be with my banker- eating Thai, begging for new funding, watching the game on a 60in TV.","my mktng vp is in la for tonight's game - i'll be with my banker- eating thai, begging for new funding, watching the game on a 60in tv."
104716,"@xoxstarchild haha  bah, i cancelled my 24 membership.","haha bah, i cancelled my 24 membership."
104717,mono is the worst....,mono is the worst....
104718,@Mrs_NickJ07 i know but i have to use strong tape to stick and i almost cried because of this!   it was like a funeral!,i know but i have to use strong tape to stick and i almost cried because of this! it was like a funeral!
104719,Anticipating a slow empty boring summer,anticipating a slow empty boring summer
104720,hates how much work she has on  save me!,hates how much work she has on save me!
104721,About to start at work,about to start at work
104722,School 8am-10am and work tonight VIP night i must wear make-up to work  i don't like make-up,school 8am-10am and work tonight vip night i must wear make-up to work i don't like make-up
104723,@BrianMcnugget oh that video is not available in our country- an error from youtube!,oh that video is not available in our country- an error from youtube!
104724,Just got a hair cut and dye in koh sa mui and now i look like . . . . . . . . . . . . . . . Cosplay character.,just got a hair cut and dye in koh sa mui and now i look like . . . . . . . . . . . . . . . cosplay character.
104725,It's Saturday and the weather is lovely...and I'm going to school.,it's saturday and the weather is lovely...and i'm going to school.
104726,@theosko  the boys at my sisters hs play like me... Maaybe I AM a cougar   lmao!,the boys at my sisters hs play like me... maaybe i am a cougar lmao!
104727,Just ran my hearing aid thru the washing machine...,just ran my hearing aid thru the washing machine...
104728,nearly twenty minutes late for my bio final. AWESOME !  : D..,nearly twenty minutes late for my bio final. awesome ! d..
104729,"@Pupitmiser I told my friend android blows iPhones out of the water... he got mad  you got me in trouble. oh, songbird = cool","i told my friend android blows iphones out of the water... he got mad you got me in trouble. oh, songbird cool"
104730,..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS...,..and of course... i have access to my halo 3 mythic map pack re-download.. but bad news.. not the legendary map pack... ugh.. 600ms...
104731,"@sunmanpatu Thanks for the invite, but no bowling for me today.","thanks for the invite, but no bowling for me today."
104732,Weather is supposed to be yucky today  Good day to get some stuff done in the house.,weather is supposed to be yucky today good day to get some stuff done in the house.
104733,my back is in hella pain i hate having scoliosis  MASSAGE FOR ONE PLEASE?,my back is in hella pain i hate having scoliosis massage for one please?
104734,are you gonna be ok?,are you gonna be ok?
104735,Im a sad mood,im a sad mood
104736,"@mcflyharry DONT QUIT  your the best in my eyes, dannys nothing on you aha.","dont quit your the best in my eyes, dannys nothing on you aha."
104737,Such an awesome day! Gotta get up early to start studying for upcoming finals week! Ugh!,such an awesome day! gotta get up early to start studying for upcoming finals week! ugh!
104738,is sad she can't watch the Wanders show tonight because of work,is sad she can't watch the wanders show tonight because of work
104739,Coughing up a lung - again !  I've had this on and off since Xmas,coughing up a lung - again ! i've had this on and off since xmas
104740,gonna try and drink some water and eat for the first time in 7h ! Hope it stays down &lt;3 last time I ate @ kebabking.,gonna try and drink some water and eat for the first time in 7h ! hope it stays down lt 3 last time i ate kebabking.
